CODEISIN;CATV;31/12/2019;02/01/2020;03/01/2020;06/01/2020;07/01/2020;08/01/2020;09/01/2020;10/01/2020;13/01/2020;14/01/2020;15/01/2020;16/01/2020;17/01/2020;20/01/2020;21/01/2020;22/01/2020;23/01/2020;24/01/2020;27/01/2020;28/01/2020;29/01/2020;30/01/2020;31/01/2020;03/02/2020;04/02/2020;05/02/2020;06/02/2020;07/02/2020;10/02/2020;11/02/2020;12/02/2020;13/02/2020;14/02/2020;17/02/2020;18/02/2020;19/02/2020;20/02/2020;21/02/2020;24/02/2020;25/02/2020;26/02/2020;27/02/2020;28/02/2020;02/03/2020;03/03/2020;04/03/2020;05/03/2020;06/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;16/03/2020;17/03/2020;18/03/2020;19/03/2020;20/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;14/04/2020;15/04/2020;16/04/2020;17/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;18/05/2020;19/05/2020;20/05/2020;22/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;29/06/2020;30/06/2020;01/07/2020;02/07/2020;03/07/2020;06/07/2020;07/07/2020;08/07/2020;09/07/2020;10/07/2020;13/07/2020;15/07/2020;16/07/2020;17/07/2020;20/07/2020;21/07/2020;22/07/2020;23/07/2020;24/07/2020;27/07/2020;28/07/2020;SOM;;-1,04454E-05;-1,04454E-05
IT0004720436;VMOB;0;0,000002125;6,4193E-06;2,1307E-06;0,000002125;0,000002125;0,000002125;0,000006375;0,000002125;0,000002125;0,000002125;0,0000021;6,2625E-06;0,000002075;0,000002075;0,000002075;2,0998E-06;6,2502E-06;2,0875E-06;2,0625E-06;2,0625E-06;2,0625E-06;7,9673E-06;2,0723E-06;0,000002525;0,00000255;2,6026E-06;7,6974E-06;2,5625E-06;2,5625E-06;2,5625E-06;0,000002575;7,6875E-06;2,5625E-06;2,5625E-06;2,5625E-06;2,5625E-06;7,5375E-06;0,000002475;0,000002475;2,4625E-06;0,000002475;0,000007275;0,000002425;2,4625E-06;2,4125E-06;0,00000245;0,0000075;0,000002525;2,5375E-06;0,000002525;0,00000255;0,00000795;0,00000265;2,6875E-06;0,0000027;0,0000027;0,000008175;0,00000275;0,000002775;0,000002825;2,8375E-06;0,0000087;2,8875E-06;0,0000029;2,9125E-06;0,000002925;8,6625E-06;2,9125E-06;2,7375E-06;2,7625E-06;0,000013875;2,7625E-06;0,0000028;2,8125E-06;8,4375E-06;0,000002825;0,000002825;2,8625E-06;0,000002875;0,00000855;2,8625E-06;2,8875E-06;0,0000029;0,0000117;2,9375E-06;2,9375E-06;0,00000295;0,0000118;2,9625E-06;2,9625E-06;0,000002975;2,9875E-06;0,000009;3,0125E-06;3,0125E-06;0,00000605;9,1125E-06;0,00000305;3,0875E-06;3,1125E-06;0,000003125;0,0000125;0,000003125;3,1375E-06;0,00000315;0,0000093;0,0000031;3,1125E-06;3,1375E-06;0,0000031;0,000009375;0,0000031;0,0000031;0,000003075;3,1125E-06;9,3375E-06;3,1125E-06;0,000003125;0,0000031;0,0000031;0,0000093;0,0000031;0,0000031;3,1375E-06;0,000003125;0,000008855;0,0000036;3,0125E-06;2,9625E-06;2,9875E-06;8,5912E-06;6,4444E-06;0,000003;0,000003;0,000009;0,000002875;0,00000285;2,7625E-06;0,00000275;0,000008475;2,8125E-06;2,7875E-06;0,000573943;;;
IT0004883689;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0004883689;VMOB;0;2,361E-07;7,084E-07;2,361E-07;2,361E-07;2,361E-07;0,000000236;7,084E-07;2,361E-07;2,361E-07;2,361E-07;2,361E-07;6,666E-07;2,222E-07;2,222E-07;2,222E-07;2,222E-07;6,667E-07;2,221E-07;2,222E-07;2,222E-07;2,222E-07;4,445E-07;2,222E-07;2,222E-07;2,361E-07;2,221E-07;7,084E-07;2,222E-07;2,222E-07;2,222E-07;2,361E-07;6,666E-07;2,361E-07;2,222E-07;2,222E-07;2,222E-07;6,667E-07;2,221E-07;2,222E-07;2,222E-07;2,222E-07;2,222E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,29575E-05;;;
IT0004907785;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0004907785;VMOB;0;2,67E-08;8,01E-08;2,67E-08;2,67E-08;2,67E-08;2,67E-08;8,01E-08;2,67E-08;2,67E-08;2,67E-08;2,67E-08;6,67E-08;2,23E-08;2,23E-08;2,23E-08;2,22E-08;6,68E-08;2,23E-08;2,22E-08;2,23E-08;2,23E-08;4,45E-08;2,22E-08;2,23E-08;2,67E-08;2,67E-08;8,01E-08;2,23E-08;2,23E-08;2,23E-08;2,67E-08;8,01E-08;2,23E-08;2,22E-08;2,23E-08;2,23E-08;6,67E-08;2,23E-08;2,23E-08;2,23E-08;2,23E-08;0,000000089;2,23E-08;2,22E-08;2,23E-08;2,23E-08;6,67E-08;2,23E-08;2,23E-08;2,23E-08;2,23E-08;8,01E-08;2,67E-08;2,67E-08;2,67E-08;2,67E-08;8,01E-08;2,67E-08;2,67E-08;2,67E-08;2,67E-08;8,01E-08;0;0;2,75E-08;2,75E-08;8,26E-08;2,75E-08;2,75E-08;2,75E-08;1,376E-07;2,75E-08;2,75E-08;2,75E-08;8,26E-08;2,75E-08;2,75E-08;2,75E-08;2,75E-08;8,26E-08;2,75E-08;2,75E-08;2,75E-08;0,00000011;2,75E-08;2,75E-08;2,75E-08;0,00000011;2,75E-08;2,75E-08;2,75E-08;2,75E-08;9,63E-08;3,21E-08;3,21E-08;6,42E-08;9,63E-08;3,21E-08;3,21E-08;3,21E-08;3,21E-08;9,63E-08;3,21E-08;3,21E-08;3,21E-08;9,63E-08;3,21E-08;3,21E-08;3,21E-08;3,21E-08;9,63E-08;3,21E-08;3,21E-08;3,21E-08;3,21E-08;9,63E-08;3,21E-08;3,21E-08;3,21E-08;3,21E-08;9,63E-08;3,21E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,7962E-06;;;
IT0004907850;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0004907850;VMOB;0;3,068E-07;9,209E-07;3,069E-07;0,000000307;3,068E-07;0,000000307;9,209E-07;3,069E-07;0,000000307;3,069E-07;0,000000307;9,209E-07;3,068E-07;0,000000307;3,069E-07;0,000000307;9,207E-07;0,000000307;0,000000289;2,888E-07;0,000000289;6,139E-07;2,888E-07;0,000000307;3,068E-07;0,000000307;9,209E-07;3,069E-07;0,000000307;3,069E-07;0,000000307;9,209E-07;3,068E-07;0,000000307;3,069E-07;0,000000307;8,666E-07;0,000000289;0,000000289;2,888E-07;0,000000289;1,1555E-06;2,888E-07;0,000000289;0,000000289;2,888E-07;8,667E-07;2,888E-07;0,000000289;2,888E-07;0,000000307;9,209E-07;3,069E-07;0,000000307;3,249E-07;3,251E-07;9,751E-07;3,249E-07;3,251E-07;3,249E-07;3,251E-07;0,000001029;3,431E-07;0;3,431E-07;3,429E-07;1,0292E-06;0,000000343;3,251E-07;3,249E-07;0,000001625;3,251E-07;3,249E-07;3,251E-07;1,0292E-06;3,429E-07;3,431E-07;0,000000343;3,431E-07;0,000001029;3,431E-07;3,431E-07;3,429E-07;1,3722E-06;3,431E-07;3,429E-07;3,431E-07;1,3722E-06;3,431E-07;0,000000343;3,612E-07;0,000000361;1,0834E-06;3,612E-07;0,000000361;7,222E-07;1,0834E-06;3,612E-07;0,000000361;3,612E-07;3,791E-07;1,1376E-06;0,000000379;3,793E-07;3,793E-07;1,0832E-06;3,612E-07;0,000000361;3,793E-07;0,000000379;1,1376E-06;3,793E-07;3,791E-07;3,792E-07;3,791E-07;1,1376E-06;3,793E-07;0,000000379;3,793E-07;3,791E-07;1,1376E-06;0,000000379;3,793E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,92404E-05;;;
IT0004917867;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0004917867;VMOB;0;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;1,806E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;3,611E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;9,03E-08;9,03E-08;2,708E-07;9,03E-08;9,03E-08;1,083E-07;1,083E-07;0,000000325;1,083E-07;0;1,083E-07;1,083E-07;0,000000325;1,083E-07;9,03E-08;9,03E-08;4,514E-07;9,03E-08;9,03E-08;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;4,333E-07;1,083E-07;1,083E-07;1,083E-07;4,333E-07;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;2,167E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;1,083E-07;1,083E-07;1,083E-07;1,083E-07;0,000000325;2,167E-07;1,083E-07;0;0;0;0;0;0;0;0;0;1,93547E-05;;;
IT0004917917;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0004917917;VMOB;0;5,58E-08;1,674E-07;5,58E-08;5,58E-08;5,58E-08;5,58E-08;1,674E-07;5,58E-08;5,58E-08;5,58E-08;5,65E-08;1,696E-07;5,65E-08;5,65E-08;5,65E-08;5,65E-08;1,696E-07;5,65E-08;5,65E-08;5,65E-08;5,65E-08;0,000000113;5,65E-08;5,65E-08;5,65E-08;5,65E-08;1,696E-07;5,65E-08;5,65E-08;5,66E-08;5,65E-08;1,696E-07;5,65E-08;5,65E-08;5,65E-08;5,65E-08;1,696E-07;5,65E-08;5,65E-08;5,02E-08;5,02E-08;0,000000201;5,02E-08;5,65E-08;5,02E-08;5,02E-08;1,696E-07;5,65E-08;5,65E-08;5,65E-08;5,65E-08;1,696E-07;5,65E-08;5,65E-08;5,66E-08;5,65E-08;1,696E-07;5,65E-08;6,28E-08;6,28E-08;6,28E-08;1,884E-07;6,28E-08;0;6,28E-08;6,28E-08;1,884E-07;6,29E-08;6,28E-08;6,28E-08;0,000000314;6,28E-08;6,28E-08;6,75E-08;2,025E-07;6,75E-08;6,75E-08;6,75E-08;6,75E-08;2,025E-07;6,75E-08;6,75E-08;6,75E-08;0,00000027;6,75E-08;6,75E-08;6,75E-08;0,00000027;6,75E-08;6,75E-08;6,75E-08;6,75E-08;2,025E-07;7,42E-08;7,42E-08;1,485E-07;2,228E-07;7,42E-08;7,43E-08;7,42E-08;7,42E-08;2,228E-07;7,42E-08;7,42E-08;7,43E-08;2,228E-07;7,42E-08;7,42E-08;7,43E-08;7,42E-08;2,228E-07;7,42E-08;7,42E-08;7,42E-08;7,43E-08;2,227E-07;7,43E-08;7,42E-08;7,43E-08;7,42E-08;2,228E-07;7,42E-08;7,43E-08;7,42E-08;7,42E-08;2,227E-07;7,43E-08;7,42E-08;7,42E-08;7,42E-08;2,228E-07;1,485E-07;-3,905E-07;0;0;0;0;0;0;0;0;0;1,19507E-05;;;
IT0004941412;VMOB;0;1,156E-07;3,467E-07;1,156E-07;1,156E-07;1,156E-07;1,156E-07;3,467E-07;1,156E-07;1,156E-07;1,156E-07;1,156E-07;3,467E-07;1,156E-07;1,156E-07;1,156E-07;1,156E-07;3,467E-07;1,156E-07;1,156E-07;1,156E-07;1,156E-07;2,311E-07;1,156E-07;1,156E-07;1,156E-07;1,156E-07;3,467E-07;1,156E-07;1,156E-07;1,156E-07;1,156E-07;3,467E-07;1,156E-07;1,156E-07;1,156E-07;1,156E-07;3,467E-07;1,156E-07;1,156E-07;1,156E-07;1,205E-07;4,573E-07;1,156E-07;1,156E-07;1,156E-07;1,155E-07;3,467E-07;1,156E-07;1,155E-07;1,156E-07;0,00000013;0,00000039;0,00000013;0,00000013;0,00000013;0,00000013;0,00000039;0,00000013;0,00000013;0,00000013;0,00000013;4,333E-07;1,444E-07;0;1,445E-07;1,444E-07;4,333E-07;1,445E-07;0,00000013;0,00000013;0,00000065;0,00000013;0,00000013;0,00000013;4,333E-07;1,444E-07;1,445E-07;1,444E-07;1,444E-07;4,333E-07;1,444E-07;1,445E-07;1,444E-07;5,778E-07;1,444E-07;1,445E-07;1,444E-07;5,778E-07;1,444E-07;1,445E-07;1,444E-07;1,445E-07;4,333E-07;1,445E-07;1,444E-07;2,889E-07;4,333E-07;1,445E-07;1,444E-07;1,445E-07;1,589E-07;4,767E-07;1,589E-07;1,589E-07;1,589E-07;4,333E-07;1,444E-07;1,589E-07;1,589E-07;1,589E-07;4,767E-07;1,589E-07;1,589E-07;1,589E-07;1,589E-07;4,767E-07;1,589E-07;1,589E-07;1,589E-07;1,589E-07;4,767E-07;1,589E-07;1,589E-07;1,589E-07;1,589E-07;4,767E-07;1,445E-07;1,444E-07;1,445E-07;1,444E-07;4,333E-07;2,889E-07;1,445E-07;1,444E-07;4,333E-07;1,444E-07;1,445E-07;1,444E-07;1,444E-07;4,333E-07;1,444E-07;1,445E-07;2,80096E-05;;;
IT0004960669;VMOB;0;8,333E-07;2,5004E-06;8,333E-07;8,333E-07;8,333E-07;8,333E-07;2,5408E-06;8,475E-07;8,469E-07;9,016E-07;8,337E-07;2,5817E-06;8,469E-07;8,475E-07;8,469E-07;9,226E-07;2,6317E-06;8,852E-07;8,742E-07;8,749E-07;8,742E-07;2,6637E-06;8,742E-07;8,879E-07;9,016E-07;1,0128E-06;2,8127E-06;9,562E-07;9,425E-07;9,562E-07;9,562E-07;2,8693E-06;9,562E-07;9,562E-07;9,642E-07;9,482E-07;2,8283E-06;9,289E-07;9,289E-07;9,152E-07;9,289E-07;2,7457E-06;9,152E-07;9,296E-07;9,016E-07;9,152E-07;2,7866E-06;9,425E-07;9,425E-07;9,432E-07;9,562E-07;2,9915E-06;1,0108E-06;1,0664E-06;1,0232E-06;1,0514E-06;0,000003266;1,0928E-06;1,0928E-06;1,1201E-06;1,1201E-06;3,4432E-06;1,1474E-06;1,1611E-06;1,1611E-06;1,1611E-06;3,4432E-06;1,1611E-06;1,0928E-06;1,1065E-06;5,5331E-06;1,1065E-06;1,1201E-06;1,1201E-06;3,3604E-06;1,1338E-06;1,1338E-06;1,1483E-06;1,1474E-06;3,4423E-06;1,1474E-06;1,1611E-06;1,1611E-06;4,6999E-06;1,1748E-06;1,1748E-06;1,1748E-06;4,7546E-06;1,1884E-06;1,1884E-06;1,1884E-06;1,2021E-06;3,6071E-06;1,2021E-06;1,2157E-06;2,4315E-06;3,6472E-06;1,2303E-06;1,2431E-06;1,2431E-06;1,2431E-06;5,0269E-06;0,000001244;1,2431E-06;1,2567E-06;3,6882E-06;1,2431E-06;1,2431E-06;1,2567E-06;0,000001244;3,7292E-06;1,2567E-06;1,2567E-06;1,2567E-06;1,2704E-06;3,8121E-06;1,2704E-06;1,2704E-06;1,2704E-06;1,2704E-06;3,8121E-06;1,2704E-06;1,2704E-06;0,000001284;0,000001284;3,8526E-06;1,2298E-06;1,2294E-06;1,2157E-06;1,2157E-06;3,6885E-06;2,4594E-06;1,2294E-06;1,2294E-06;3,6472E-06;1,1748E-06;1,1611E-06;1,1346E-06;1,1201E-06;3,4423E-06;1,1474E-06;1,1338E-06;0,000227569;;;
IT0004982200;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0004982200;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;4,309E-07;1,436E-07;1,567E-07;1,566E-07;1,567E-07;0,00000047;1,566E-07;1,567E-07;1,566E-07;1,567E-07;5,091E-07;1,698E-07;0,0000282;9,17E-08;9,17E-08;0,000000275;9,17E-08;9,16E-08;9,17E-08;4,583E-07;9,17E-08;9,17E-08;9,16E-08;0,000000275;9,17E-08;9,16E-08;9,17E-08;9,17E-08;0,000000275;9,17E-08;9,17E-08;9,17E-08;3,667E-07;9,16E-08;9,17E-08;9,17E-08;3,667E-07;9,17E-08;9,17E-08;9,16E-08;9,17E-08;0,000000275;9,16E-08;9,17E-08;1,834E-07;0,000000275;9,17E-08;0,000000107;9,16E-08;0,000000107;3,208E-07;0,000000107;0,000000107;1,069E-07;3,208E-07;0,000000107;0,000000107;1,069E-07;0,000000107;3,209E-07;1,069E-07;0,000000107;0,000000107;0,000000107;3,208E-07;1,069E-07;0,000000107;1,069E-07;0,000000107;3,208E-07;0,000000107;0,000000107;0,000000107;0,000000107;3,208E-07;9,17E-08;9,16E-08;9,17E-08;9,17E-08;0,000000275;1,833E-07;9,17E-08;9,16E-08;0,000000275;9,17E-08;9,16E-08;9,17E-08;2,481E-07;4,627E-07;1,834E-07;1,681E-07;4,29456E-05;;;
IT0005042087;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0005042087;VMOB;0;1,16E-08;3,49E-08;1,16E-08;1,16E-08;4,06E-08;1,29E-08;0,000000076;2,78E-08;2,67E-08;2,75E-08;2,72E-08;7,96E-08;2,69E-08;2,65E-08;2,65E-08;2,65E-08;7,99E-08;2,65E-08;2,65E-08;2,69E-08;2,65E-08;7,96E-08;2,69E-08;2,65E-08;4,78E-08;2,84E-08;0,000000086;2,84E-08;2,77E-08;2,81E-08;2,89E-08;8,51E-08;2,88E-08;2,84E-08;2,84E-08;2,88E-08;8,35E-08;2,77E-08;2,81E-08;2,77E-08;2,81E-08;8,13E-08;0,000000027;2,81E-08;0,000000027;2,77E-08;8,35E-08;2,81E-08;2,77E-08;2,81E-08;2,84E-08;8,77E-08;3,02E-08;2,98E-08;2,98E-08;3,02E-08;8,99E-08;2,98E-08;0,000000031;3,05E-08;3,05E-08;9,68E-08;3,19E-08;0,000000032;3,24E-08;3,27E-08;9,63E-08;3,31E-08;3,05E-08;0,000000031;1,531E-07;0,000000031;3,12E-08;3,17E-08;9,42E-08;3,12E-08;3,17E-08;3,19E-08;3,19E-08;9,68E-08;3,19E-08;0,000000032;3,24E-08;1,311E-07;3,31E-08;-1,58E-08;4,69E-08;1,886E-07;4,74E-08;4,79E-08;4,84E-08;4,79E-08;1,443E-07;4,84E-08;4,79E-08;9,84E-08;1,474E-07;4,94E-08;0,00000005;5,05E-08;0,00000005;2,009E-07;0,00000005;5,05E-08;0,000000051;1,509E-07;0,00000005;5,05E-08;0,000000051;0,00000005;1,509E-07;0,00000005;5,05E-08;0,00000005;5,15E-08;1,535E-07;0,000000051;5,15E-08;0,000000051;5,15E-08;1,535E-07;5,15E-08;0,000000051;0,000000052;5,25E-08;1,565E-07;4,95E-08;0,00000005;4,94E-08;0,000000049;1,473E-07;9,85E-08;4,94E-08;0,000000049;1,474E-07;4,74E-08;4,69E-08;4,63E-08;4,49E-08;1,417E-07;4,59E-08;4,59E-08;7,6711E-06;;;
IT0005056541;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0005067027;CPON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
IT0005067027;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1,219E-07;1,267E-07;5,81E-08;6,13E-08;6,12E-08;6,23E-08;2,443E-07;6,12E-08;6,13E-08;6,19E-08;6,08E-08;1,838E-07;6,13E-08;6,13E-08;6,13E-08;6,82E-08;3,037E-07;9,71E-08;1,022E-07;1,022E-07;1,022E-07;3,064E-07;1,022E-07;1,022E-07;1,073E-07;1,071E-07;3,219E-07;1,073E-07;0;1,124E-07;1,122E-07;3,373E-07;1,124E-07;1,022E-07;1,071E-07;5,365E-07;1,071E-07;1,073E-07;1,073E-07;3,219E-07;1,071E-07;1,073E-07;1,073E-07;1,073E-07;3,217E-07;1,073E-07;1,073E-07;1,124E-07;4,495E-07;1,124E-07;1,124E-07;1,124E-07;4,495E-07;1,124E-07;1,124E-07;1,124E-07;1,122E-07;3,463E-07;1,214E-07;1,217E-07;2,429E-07;3,811E-07;0,000000127;0,000000127;0,000000127;1,272E-07;3,809E-07;1,272E-07;0,000000127;0,000000127;3,811E-07;0,000000127;0,000000127;0,000000127;1,272E-07;3,809E-07;0,000000127;1,272E-07;0,000000127;0,000000127;3,811E-07;0,000000127;0,000000127;0,000000127;1,272E-07;3,809E-07;1,272E-07;0,000000127;1,325E-07;1,325E-07;3,975E-07;1,271E-07;0,000000127;1,217E-07;0,000000127;0,000000381;0,000000254;0,000000127;0,000000127;3,811E-07;1,214E-07;1,214E-07;1,161E-07;1,261E-07;3,599E-07;1,214E-07;1,214E-07;1,74153E-05;;;
IT0005070401;VMOB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1,137E-07;5,69E-08;5,69E-08;2,275E-07;;;
